name,city,link
Науковий вісник Національного університету біоресурсів і природокористування України,"ерія : Філологічні науки, Київ",http://nbuv.gov.ua/j-tit/nvnau_fil.n
Зовнішні справи,Київ,http://nbuv.gov.ua/j-tit/zovsp
Управління розвитком,Харків,http://nbuv.gov.ua/j-tit/Uproz
Строительные материалы и изделия,Киев,http://nbuv.gov.ua/j-tit/smii
Правові горизонти,Суми,http://nbuv.gov.ua/j-tit/ln
Археологія і давня історія України,Київ,http://nbuv.gov.ua/j-tit/arhdiu
Вісник Житомирського державного університету імені Івана Франка," Філологічні науки, Житомир",http://nbuv.gov.ua/j-tit/VZhDUF
"Міжнародний науковий форум: соціологія, психологія, педагогіка, менеджмент",Ірпінь,http://nbuv.gov.ua/j-tit/Mnf
"Науковий вісник Національного університету державної податкової служби України (економіка, право)",Ірпінь,http://nbuv.gov.ua/j-tit/Nvnudpsu
Зовнішня торгівля. Економічна безпека,Київ,http://nbuv.gov.ua/j-tit/zteb
Управління розвитком складних систем,Київ,http://nbuv.gov.ua/j-tit/Urss
Строительство и техногенная безопасность,Симф.,http://nbuv.gov.ua/j-tit/sitb
Правові новели,Херсон,http://nbuv.gov.ua/j-tit/prno
Архив клинической и экспериментальной медицины,Донецк,http://nbuv.gov.ua/j-tit/akiem
Вісник Житомирського державного університету імені Івана Франка," Філософські науки, Житомир",http://nbuv.gov.ua/j-tit/vzduffn
Міжнародний неврологічний журнал,"ерія : Економічні науки, Київ",http://nbuv.gov.ua/j-tit/Mnzh
Науковий вісник Національної академії внутрішніх справ,Київ,http://nbuv.gov.ua/j-tit/Nvknuvs
"Зовнішня торгівля: економіка, фінанси, право",Київ,http://nbuv.gov.ua/j-tit/uazt
Управління сучасним містом,Київ,http://nbuv.gov.ua/j-tit/Usmt
Строительство. Материаловедение. Машиностроение,"ерия : Безопасность жизнедеятельности, Днепр",http://nbuv.gov.ua/j-tit/smmbz
Православний вісник Київського Патріархату,Київ,http://nbuv.gov.ua/j-tit/pravvkp
Архів клінічної медицини,Івано-Франківськ,http://nbuv.gov.ua/j-tit/akm
Вісник Закарпатської академії мистецтв,Ужгород,http://nbuv.gov.ua/j-tit/newtracaar
Міжнародний юридичний вісник: актуальні проблеми сучасності (теорія та практика),"ерія : Політичні науки, Київ",http://nbuv.gov.ua/j-tit/muvnudp
"Науковий вісник Національної академії статистики, обліку та аудиту",Київ,http://nbuv.gov.ua/j-tit/nvhastat
Зрошуване землеробство,"Херсон",http://nbuv.gov.ua/j-tit/Zz
"Управління, економіка та забезпечення якості в фармації",Харків,http://nbuv.gov.ua/j-tit/Uezyaf
Строительство. Материаловедение. Машиностроение,"ерия : Инновационные технологии жизненного цикла объектов жилищно-гражданского, промышленного и транспортного назначения, Днепр",http://nbuv.gov.ua/j-tit/smmit
Практикуючий лікар,Київ,http://nbuv.gov.ua/j-tit/PraktLik
Архів офтальмології України,Київ,http://nbuv.gov.ua/j-tit/aroftu
Вісник Запорізького національного університету," Біологічні науки, Запоріжжя",http://nbuv.gov.ua/j-tit/Vznu_bio
Міжнародні відносини,Луцьк,http://nbuv.gov.ua/j-tit/miven
Науковий вісник Національної музичної академії України імені П. І. Чайковського,Київ,http://nbuv.gov.ua/j-tit/Nvnmau
Ученые записки Крымского инженерно-педагогического университета,Симферополь,http://nbuv.gov.ua/j-tit/VzKipu
Строительство. Материаловедение. Машиностроение,"ерия : Компьютерные системы и информационные технологии в образовании, науке и управлении, Днепр",http://nbuv.gov.ua/j-tit/smmcs
Практична медицина,Львів,http://nbuv.gov.ua/j-tit/Prmed
Архів психіатрії,Київ,http://nbuv.gov.ua/j-tit/apsuh
Вісник Запорізького національного університету," Економічні науки, Запоріжжя",http://nbuv.gov.ua/j-tit/Vznu_eco
Міжнародні відносини,Київ,http://nbuv.gov.ua/j-tit/mvpn
Науковий вісник НЛТУ України,Львів,http://nbuv.gov.ua/j-tit/nvnltu
Ученые записки Таврического национального университета им. В. И. Вернадского," Биология, химия, Симф.",http://nbuv.gov.ua/j-tit/UZTNU_b_ch
